ID,EDAD,SEXO,CODIGO_DEPARTAMENTO,REGION,TIPO_PESCADOR,COBRO,MONTO,FECHA_CORTE,FECHA_PUBLICACION_PNDA
30231,43,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30232,47,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30233,37,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30234,34,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30235,30,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30236,50,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30237,40,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30238,64,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30239,38,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30240,42,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30241,35,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30242,35,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30243,35,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30244,50,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30245,32,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30246,38,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30247,44,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30248,39,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30249,42,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30250,30,F,20,PIURA,EMBARCADO,1,500,20230430,20230626
30251,26,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30252,30,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30253,27,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30254,28,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30255,23,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30256,24,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30257,21,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30258,46,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30259,35,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30260,22,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30261,22,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30262,26,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30263,24,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30264,19,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30265,20,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30266,28,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30267,36,F,20,PIURA,EMBARCADO,1,500,20230430,20230626
30268,44,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30269,29,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30270,23,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30271,32,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30272,22,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30273,34,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30274,21,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30275,39,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30276,22,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30277,23,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30278,22,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30279,33,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30280,23,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30281,23,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30282,31,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30283,32,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30284,48,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30285,24,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30286,33,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30287,25,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30288,50,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30289,35,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30290,47,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30291,60,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30292,30,M,20,PIURA,EMBARCADO,0,500,20230430,20230626
30293,22,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30294,22,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30295,27,F,20,PIURA,EMBARCADO,1,500,20230430,20230626
30296,27,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30297,32,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30298,42,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30299,24,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30300,23,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30301,42,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30302,38,F,20,PIURA,EMBARCADO,1,500,20230430,20230626
30303,52,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30304,35,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30305,28,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30306,36,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30307,40,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30308,30,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30309,23,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30310,32,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30311,24,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30312,29,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30313,48,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30314,27,F,20,PIURA,EMBARCADO,1,500,20230430,20230626
30315,22,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30316,20,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30317,21,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30318,36,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30319,36,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30320,24,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30321,37,F,20,PIURA,EMBARCADO,1,500,20230430,20230626
30322,20,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30323,26,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30324,22,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30325,38,F,20,PIURA,EMBARCADO,1,500,20230430,20230626
30326,42,M,20,PIURA,EMBARCADO,0,500,20230430,20230626
30327,38,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30328,20,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30329,23,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30330,30,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30331,40,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30332,32,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30333,40,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30334,33,M,20,PIURA,EMBARCADO,0,500,20230430,20230626
30335,38,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30336,46,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30337,46,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30338,25,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30339,24,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30340,36,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30341,39,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30342,55,F,20,PIURA,EMBARCADO,1,500,20230430,20230626
30343,44,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30344,33,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30345,33,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30346,36,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30347,37,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30348,36,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30349,35,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30350,38,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30351,53,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30352,39,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30353,35,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30354,46,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30355,37,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30356,34,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30357,36,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30358,25,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30359,26,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30360,27,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30361,27,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30362,21,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30363,46,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30364,21,M,20,PIURA,EMBARCADO,0,500,20230430,20230626
30365,31,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30366,23,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30367,22,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30368,21,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30369,23,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30370,48,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30371,30,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30372,21,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30373,27,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30374,28,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30375,31,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30376,38,M,20,PIURA,EMBARCADO,0,500,20230430,20230626
30377,47,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30378,31,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30379,39,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30380,27,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30381,32,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30382,45,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30383,26,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30384,41,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30385,31,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30386,31,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30387,33,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30388,46,M,20,PIURA,EMBARCADO,0,500,20230430,20230626
30389,39,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30390,33,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30391,27,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30392,32,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30393,29,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30394,30,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30395,42,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30396,44,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30397,55,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30398,35,M,20,PIURA,EMBARCADO,0,500,20230430,20230626
30399,27,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30400,37,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30401,35,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30402,34,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30403,40,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30404,43,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30405,29,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30406,38,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30407,25,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30408,27,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30409,51,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30410,61,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30411,44,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30412,32,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30413,55,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30414,37,F,20,PIURA,EMBARCADO,1,500,20230430,20230626
30415,29,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30416,25,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30417,43,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30418,40,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30419,22,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30420,23,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30421,39,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30422,29,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30423,34,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30424,34,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30425,29,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30426,32,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30427,48,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30428,30,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30429,36,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30430,23,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30431,36,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30432,43,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30433,43,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30434,19,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30435,36,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30436,44,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30437,35,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30438,43,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30439,38,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30440,37,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30441,32,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30442,33,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30443,34,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30444,37,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30445,57,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30446,30,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30447,55,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30448,36,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30449,47,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30450,32,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30451,43,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30452,43,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30453,38,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30454,34,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30455,24,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30456,28,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30457,41,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30458,34,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30459,46,M,20,PIURA,EMBARCADO,0,500,20230430,20230626
30460,57,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30461,36,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30462,45,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30463,42,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30464,37,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30465,64,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30466,52,F,20,PIURA,EMBARCADO,1,500,20230430,20230626
30467,38,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30468,37,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30469,34,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30470,42,M,20,PIURA,EMBARCADO,0,500,20230430,20230626
30471,31,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30472,49,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30473,44,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30474,67,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30475,39,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30476,41,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30477,42,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30478,43,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30479,23,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30480,39,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30481,30,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30482,23,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30483,24,F,20,PIURA,EMBARCADO,1,500,20230430,20230626
30484,29,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30485,27,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30486,26,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30487,42,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30488,25,F,20,PIURA,EMBARCADO,1,500,20230430,20230626
30489,30,F,20,PIURA,EMBARCADO,1,500,20230430,20230626
30490,22,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30491,40,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30492,31,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30493,47,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30494,35,F,20,PIURA,EMBARCADO,1,500,20230430,20230626
30495,32,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30496,37,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30497,28,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30498,34,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30499,29,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30500,20,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30501,32,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30502,26,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30503,27,M,20,PIURA,EMBARCADO,0,500,20230430,20230626
30504,33,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30505,30,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30506,51,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30507,23,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30508,30,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30509,39,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30510,29,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30511,22,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30512,35,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30513,33,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30514,37,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30515,23,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30516,35,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30517,23,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30518,22,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30519,22,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30520,35,F,20,PIURA,EMBARCADO,1,500,20230430,20230626
30521,18,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30522,24,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30523,54,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30524,55,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30525,29,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30526,39,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30527,25,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30528,40,F,20,PIURA,EMBARCADO,1,500,20230430,20230626
30529,29,F,20,PIURA,EMBARCADO,1,500,20230430,20230626
30530,38,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30531,20,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30532,21,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30533,29,F,20,PIURA,EMBARCADO,1,500,20230430,20230626
30534,41,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30535,52,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30536,42,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30537,42,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30538,41,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30539,42,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30540,28,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30541,23,F,20,PIURA,EMBARCADO,1,500,20230430,20230626
30542,38,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30543,27,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30544,22,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30545,45,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30546,20,F,20,PIURA,EMBARCADO,1,500,20230430,20230626
30547,26,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30548,27,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30549,25,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30550,22,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30551,54,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30552,23,F,20,PIURA,EMBARCADO,0,500,20230430,20230626
30553,37,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30554,30,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30555,26,F,20,PIURA,EMBARCADO,1,500,20230430,20230626
30556,42,M,20,PIURA,EMBARCADO,0,500,20230430,20230626
30557,21,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30558,23,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30559,49,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30560,31,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30561,46,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30562,30,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30563,22,M,20,PIURA,EMBARCADO,0,500,20230430,20230626
30564,27,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30565,43,M,20,PIURA,EMBARCADO,0,500,20230430,20230626
30566,35,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30567,29,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30568,35,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30569,34,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30570,45,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30571,28,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30572,25,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30573,49,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30574,33,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30575,55,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30576,40,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30577,33,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30578,44,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30579,43,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30580,62,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30581,20,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30582,29,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30583,28,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30584,27,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30585,30,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30586,36,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30587,32,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30588,35,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30589,36,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30590,24,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30591,48,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30592,32,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30593,32,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30594,34,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30595,24,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30596,63,F,20,PIURA,EMBARCADO,1,500,20230430,20230626
30597,59,F,20,PIURA,EMBARCADO,1,500,20230430,20230626
30598,24,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30599,28,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30600,39,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30601,28,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30602,54,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30603,35,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30604,29,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30605,30,M,20,PIURA,EMBARCADO,0,500,20230430,20230626
30606,23,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30607,20,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30608,57,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30609,32,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30610,24,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30611,33,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30612,50,F,20,PIURA,EMBARCADO,1,500,20230430,20230626
30613,38,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30614,35,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30615,43,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30616,41,M,20,PIURA,EMBARCADO,0,500,20230430,20230626
30617,48,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30618,30,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30619,35,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30620,39,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30621,50,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30622,48,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30623,53,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30624,46,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30625,39,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30626,41,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30627,37,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30628,49,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30629,48,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30630,46,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30631,68,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30632,24,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30633,41,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30634,39,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30635,52,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30636,28,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30637,40,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30638,36,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
30639,52,M,20,PIURA,EMBARCADO,1,500,20230430,20230626
